student_id,course_id,course_code,course_name,degree,year,semester,credits,subject_area,mark,grade,grade_point,status,archetype
660,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,66.3,B-,2.7,completed,database_engineering
660,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,59.1,C,2.0,completed,database_engineering
660,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,95.9,A+,4.0,completed,database_engineering
660,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,74.0,B,3.0,completed,database_engineering
660,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,68.4,B-,2.7,completed,database_engineering
660,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,85.2,A,4.0,completed,database_engineering
660,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,70.2,B,3.0,completed,database_engineering
660,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,80.5,A-,3.7,completed,database_engineering
660,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,53.4,C-,1.7,completed,database_engineering
660,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,62.2,C+,2.3,completed,database_engineering
660,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,78.5,B+,3.3,completed,database_engineering
660,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,75.6,B+,3.3,completed,database_engineering
660,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,91.6,A+,4.0,completed,database_engineering
660,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,64.2,C+,2.3,completed,database_engineering
660,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,79.8,A-,3.7,completed,database_engineering
660,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,77.3,B+,3.3,completed,database_engineering
660,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,70.8,B,3.0,completed,database_engineering
660,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,61.2,C+,2.3,completed,database_engineering
660,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,67.9,B-,2.7,completed,database_engineering
660,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,62.5,C+,2.3,completed,database_engineering
660,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,77.7,B+,3.3,completed,database_engineering
660,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,67.0,B-,2.7,completed,database_engineering
660,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,71.2,B,3.0,completed,database_engineering
660,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,84.8,A,4.0,completed,database_engineering
660,28,IT4101,Advanced AI Applications,Information Technology,4,1,4,Artificial Intelligence,47.5,D,1.0,completed,database_engineering
660,29,IT4102,Ethical Hacking and Penetration Testing,Information Technology,4,1,3,Cyber Security,72.2,B,3.0,completed,database_engineering
660,30,IT4103,Distributed Systems,Information Technology,4,1,3,Cloud Computing,69.0,B-,2.7,completed,database_engineering
660,31,IT4104,Big Data Analytics,Information Technology,4,1,3,Data Analysis,84.5,A-,3.7,completed,database_engineering
660,32,IT4105,Advanced Algorithms,Information Technology,4,1,3,Algorithms & Data Structures,50.5,C-,1.7,completed,database_engineering
660,33,IT4201,Research Project,Information Technology,4,2,6,Other,58.8,C,2.0,completed,database_engineering
660,34,IT4202,Professional Practice,Information Technology,4,2,3,Other,58.6,C,2.0,completed,database_engineering
661,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,65.5,B-,2.7,completed,database_engineering
661,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,58.5,C,2.0,completed,database_engineering
661,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,64.0,C+,2.3,completed,database_engineering
661,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,61.3,C+,2.3,completed,database_engineering
661,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,69.6,B,3.0,completed,database_engineering
661,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,43.2,D,1.0,completed,database_engineering
661,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,60.4,C+,2.3,completed,database_engineering
661,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,51.3,C-,1.7,completed,database_engineering
661,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,61.7,C+,2.3,completed,database_engineering
661,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,61.3,C+,2.3,completed,database_engineering
661,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,64.3,C+,2.3,completed,database_engineering
661,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,47.1,D,1.0,completed,database_engineering
661,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,69.5,B,3.0,completed,database_engineering
661,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,55.4,C,2.0,completed,database_engineering
661,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,84.2,A-,3.7,completed,database_engineering
661,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,71.7,B,3.0,completed,database_engineering
662,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,93.5,A+,4.0,completed,database_engineering
662,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,100.0,A+,4.0,completed,database_engineering
662,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,77.9,B+,3.3,completed,database_engineering
662,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,75.5,B+,3.3,completed,database_engineering
662,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,80.3,A-,3.7,completed,database_engineering
662,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,65.9,B-,2.7,completed,database_engineering
662,41,SE1203,Database Design,Software Engineering,1,2,4,Database,72.5,B,3.0,completed,database_engineering
662,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,68.3,B-,2.7,completed,database_engineering
662,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,66.3,B-,2.7,completed,database_engineering
662,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,77.4,B+,3.3,completed,database_engineering
662,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,83.0,A-,3.7,completed,database_engineering
662,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,57.7,C,2.0,completed,database_engineering
663,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,61.1,C+,2.3,completed,data_science
663,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,67.6,B-,2.7,completed,data_science
663,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,56.1,C,2.0,completed,data_science
663,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,50.1,C-,1.7,completed,data_science
663,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,60.2,C+,2.3,completed,data_science
663,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,73.7,B,3.0,completed,data_science
663,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,58.7,C,2.0,completed,data_science
663,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,54.2,C-,1.7,completed,data_science
663,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,60.1,C+,2.3,completed,data_science
663,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,67.8,B-,2.7,completed,data_science
663,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,55.5,C,2.0,completed,data_science
663,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,66.6,B-,2.7,completed,data_science
663,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,71.8,B,3.0,completed,data_science
663,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,100.0,A+,4.0,completed,data_science
663,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,46.1,D,1.0,completed,data_science
663,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,100.0,A+,4.0,completed,data_science
663,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,91.8,A+,4.0,completed,data_science
663,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,73.9,B,3.0,completed,data_science
663,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,63.0,C+,2.3,completed,data_science
663,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,24.0,F,0.0,failed,data_science
663,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,73.9,B,3.0,completed,data_science
663,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,47.1,D,1.0,completed,data_science
663,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,56.7,C,2.0,completed,data_science
663,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,65.0,B-,2.7,completed,data_science
663,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,83.9,A-,3.7,completed,data_science
663,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,71.4,B,3.0,completed,data_science
663,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,61.5,C+,2.3,completed,data_science
663,28,IT4101,Advanced AI Applications,Information Technology,4,1,4,Artificial Intelligence,58.3,C,2.0,completed,data_science
663,29,IT4102,Ethical Hacking and Penetration Testing,Information Technology,4,1,3,Cyber Security,46.6,D,1.0,completed,data_science
663,30,IT4103,Distributed Systems,Information Technology,4,1,3,Cloud Computing,54.6,C,2.0,completed,data_science
663,31,IT4104,Big Data Analytics,Information Technology,4,1,3,Data Analysis,100.0,A+,4.0,completed,data_science
663,32,IT4105,Advanced Algorithms,Information Technology,4,1,3,Algorithms & Data Structures,58.1,C,2.0,completed,data_science
664,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,81.9,A-,3.7,completed,database_engineering
664,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,66.4,B-,2.7,completed,database_engineering
664,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,36.6,F,0.0,completed,database_engineering
664,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,55.0,C,2.0,completed,database_engineering
664,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,77.9,B+,3.3,completed,database_engineering
664,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,48.8,D,1.0,completed,database_engineering
664,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,94.5,A+,4.0,completed,database_engineering
664,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,69.6,B,3.0,completed,database_engineering
664,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,52.4,C-,1.7,completed,database_engineering
664,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,40.9,D,1.0,completed,database_engineering
664,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,54.5,C-,1.7,completed,database_engineering
664,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,45.2,D,1.0,completed,database_engineering
665,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,77.5,B+,3.3,completed,ai_ml
665,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,49.9,C-,1.7,completed,ai_ml
665,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,43.2,D,1.0,completed,ai_ml
665,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,77.4,B+,3.3,completed,ai_ml
665,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,77.6,B+,3.3,completed,ai_ml
665,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,51.5,C-,1.7,completed,ai_ml
665,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,45.8,D,1.0,completed,ai_ml
665,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,67.8,B-,2.7,completed,ai_ml
665,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,59.2,C,2.0,completed,ai_ml
665,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,55.7,C,2.0,completed,ai_ml
665,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,56.7,C,2.0,completed,ai_ml
665,63,CS2201,Algorithm Design,Computer Science,2,2,4,Algorithms & Data Structures,81.0,A-,3.7,completed,ai_ml
665,64,CS2202,Advanced Databases,Computer Science,2,2,4,Database,76.9,B+,3.3,completed,ai_ml
665,65,CS2203,Data Communications,Computer Science,2,2,3,Networking,62.1,C+,2.3,completed,ai_ml
665,66,CS2204,Statistical Computing,Computer Science,2,2,3,Statistics,73.3,B,3.0,completed,ai_ml
665,67,CS3101,Artificial Intelligence Fundamentals,Computer Science,3,1,4,Artificial Intelligence,86.8,A,4.0,completed,ai_ml
665,69,CS3103,Software Architecture,Computer Science,3,1,3,Software Engineering,58.9,C,2.0,completed,ai_ml
665,70,CS3104,Exploratory Data Analysis,Computer Science,3,1,3,Data Analysis,57.7,C,2.0,completed,ai_ml
666,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,40.0,D,1.0,completed,struggling
666,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,66.6,B-,2.7,completed,struggling
666,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,80.3,A-,3.7,completed,struggling
666,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,54.6,C,2.0,completed,struggling
666,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,69.2,B-,2.7,completed,struggling
666,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,70.7,B,3.0,completed,struggling
666,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,74.2,B,3.0,completed,struggling
666,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,75.6,B+,3.3,completed,struggling
666,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,66.1,B-,2.7,completed,struggling
666,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,50.9,C-,1.7,completed,struggling
666,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,61.3,C+,2.3,completed,struggling
